,DHI,DirectHI,T,WS,p,GHI,DNI
2018-01-01 00:30:00+01:00,0.0,0.0,0.7765198,1.9965864,99623.28,0.0,0.0
2018-01-01 01:30:00+01:00,0.0,0.0,0.69400024,1.663029,99695.7,0.0,0.0
2018-01-01 02:30:00+01:00,0.0,0.0,0.8097534,1.6773347,99648.95,0.0,0.0
2018-01-01 03:30:00+01:00,0.0,0.0,0.9508362,1.0594709,99613.16,0.0,0.0
2018-01-01 04:30:00+01:00,0.0,0.0,0.8713074,0.53467965,99619.984,0.0,0.0
2018-01-01 05:30:00+01:00,3.171875,0.04296875,0.6300354,0.7807318,99688.39,3.2148438,0.8210177683682455
2018-01-01 06:30:00+01:00,54.58203,1.03125,0.57876587,1.4443196,99686.9,55.61328,19.704426440837892
2018-01-01 07:30:00+01:00,39.414062,0.0,0.76651,1.4012513,99680.625,39.414062,0.0
2018-01-01 08:30:00+01:00,44.757812,0.0,0.7904358,1.3804326,99723.766,44.757812,0.0
2018-01-01 09:30:00+01:00,85.8125,0.0078125,1.1261292,0.93348837,99725.78,85.82031,0.1090120299912504
2018-01-01 10:30:00+01:00,59.671875,0.0,1.851471,1.0004101,99693.17,59.671875,0.0
2018-01-01 11:30:00+01:00,34.765625,0.0,2.2948303,0.99651396,99699.95,34.765625,0.0
2018-01-01 12:30:00+01:00,40.804688,0.0,2.5028381,1.8778483,99701.164,40.804688,0.0
2018-01-01 13:30:00+01:00,7.0,0.0,2.207428,2.7025511,99662.12,7.0,0.0
2018-01-01 14:30:00+01:00,0.0,0.0,1.5497131,2.766075,99640.28,0.0,0.0
2018-01-01 15:30:00+01:00,0.0,0.0,1.4015198,2.0170498,99666.24,0.0,0.0
2018-01-01 16:30:00+01:00,0.0,0.0,1.5519104,2.3116384,99645.484,0.0,0.0
2018-01-01 17:30:00+01:00,0.0,0.0,1.5387268,2.3935587,99629.39,0.0,0.0
2018-01-01 18:30:00+01:00,0.0,0.0,1.504303,3.316061,99569.67,0.0,0.0
2018-01-01 19:30:00+01:00,0.0,0.0,1.2328186,2.9591181,99585.8,0.0,0.0
2018-01-01 20:30:00+01:00,0.0,0.0,1.0978088,2.8427377,99622.7,0.0,0.0
2018-01-01 21:30:00+01:00,0.0,0.0,1.3583069,3.6933336,99610.39,0.0,0.0
2018-01-01 22:30:00+01:00,0.0,0.0,1.4317932,4.0595517,99550.72,0.0,0.0
2018-01-01 23:30:00+01:00,0.0,0.0,1.2044983,3.7147624,99541.66,0.0,0.0
2018-01-02 00:30:00+01:00,0.0,0.0,1.6590271,3.5885239,99570.64,0.0,0.0
2018-01-02 01:30:00+01:00,0.0,0.0,1.3603821,4.041131,99528.05,0.0,0.0
2018-01-02 02:30:00+01:00,0.0,0.0,0.9946594,4.574137,99472.625,0.0,0.0
2018-01-02 03:30:00+01:00,0.0,0.0,1.0834045,4.375014,99444.55,0.0,0.0
2018-01-02 04:30:00+01:00,0.0,0.0,1.173645,4.3299036,99421.25,0.0,0.0
2018-01-02 05:30:00+01:00,0.95703125,0.0,1.1352234,4.2280083,99450.12,0.95703125,0.0
2018-01-02 06:30:00+01:00,16.457031,0.0,1.6388855,4.857039,99491.15,16.457031,0.0
2018-01-02 07:30:00+01:00,35.820312,0.0,1.7388306,4.4946394,99446.69,35.820312,0.0
2018-01-02 08:30:00+01:00,42.28125,0.0,1.9937439,4.5868716,99445.33,42.28125,0.0
2018-01-02 09:30:00+01:00,52.359375,0.0,2.6610718,4.5580444,99483.9,52.359375,0.0
2018-01-02 10:30:00+01:00,88.97656,0.0390625,3.401703,4.2770915,99436.016,89.015625,0.23366998606207853
2018-01-02 11:30:00+01:00,101.234375,2.890625,3.7068481,4.287609,99433.41,104.125,12.49858433045309
2018-01-02 12:30:00+01:00,58.703125,0.46875,3.8907776,4.5337706,99350.19,59.171875,1.8090006920846566
2018-01-02 13:30:00+01:00,6.8125,0.0,3.1961975,3.7402787,99337.14,6.8125,0.0
2018-01-02 14:30:00+01:00,0.0,0.0,2.771637,3.6345248,99368.875,0.0,0.0
2018-01-02 15:30:00+01:00,0.0,0.0,2.3668518,3.8932345,99386.68,0.0,0.0
2018-01-02 16:30:00+01:00,0.0,0.0,1.9408264,4.091409,99368.78,0.0,0.0
2018-01-02 17:30:00+01:00,0.0,0.0,1.832428,3.5393927,99371.11,0.0,0.0
2018-01-02 18:30:00+01:00,0.0,0.0,2.8700256,4.291222,99345.12,0.0,0.0
2018-01-02 19:30:00+01:00,0.0,0.0,2.7765198,3.6282551,99313.08,0.0,0.0
2018-01-02 20:30:00+01:00,0.0,0.0,2.7324524,3.7735472,99314.49,0.0,0.0
2018-01-02 21:30:00+01:00,0.0,0.0,2.6004333,3.8744855,99292.78,0.0,0.0
2018-01-02 22:30:00+01:00,0.0,0.0,2.4044495,4.1612525,99243.26,0.0,0.0
2018-01-02 23:30:00+01:00,0.0,0.0,2.2625122,5.17335,99217.88,0.0,0.0
2018-01-03 00:30:00+01:00,0.0,0.0,2.4478455,5.0283813,99178.734,0.0,0.0
2018-01-03 01:30:00+01:00,0.0,0.0,2.318634,4.5239224,99126.234,0.0,0.0
2018-01-03 02:30:00+01:00,0.0,0.0,2.329193,3.8389153,99106.11,0.0,0.0
2018-01-03 03:30:00+01:00,0.0,0.0,2.5677795,3.7747483,99112.234,0.0,0.0
2018-01-03 04:30:00+01:00,0.0,0.0,2.7831116,4.2941284,99092.9,0.0,0.0
2018-01-03 05:30:00+01:00,0.36328125,0.0,2.82193,4.4256086,99078.15,0.36328125,0.0
2018-01-03 06:30:00+01:00,4.78125,0.0,3.250885,3.6219914,99108.484,4.78125,0.0
2018-01-03 07:30:00+01:00,17.078125,0.0,3.4073792,3.572417,99087.16,17.078125,0.0
2018-01-03 08:30:00+01:00,26.382812,0.0,3.7025452,3.660122,99026.1,26.382812,0.0
2018-01-03 09:30:00+01:00,15.7890625,0.0,3.856598,3.6879985,99008.84,15.7890625,0.0
2018-01-03 10:30:00+01:00,14.46875,0.0,3.7999573,3.5201874,98937.484,14.46875,0.0
2018-01-03 11:30:00+01:00,20.359375,0.0,3.9882507,3.7637808,98870.625,20.359375,0.0
2018-01-03 12:30:00+01:00,8.7578125,0.0,4.300995,3.6465948,98840.92,8.7578125,0.0
2018-01-03 13:30:00+01:00,1.6953125,0.0,4.323456,3.7548556,98837.54,1.6953125,0.0
2018-01-03 14:30:00+01:00,0.0,0.0,4.4192505,3.3999825,98833.03,0.0,0.0
2018-01-03 15:30:00+01:00,0.0,0.0,4.535187,3.6521327,98861.87,0.0,0.0
2018-01-03 16:30:00+01:00,0.0,0.0,4.6075745,3.3373272,98875.73,0.0,0.0
2018-01-03 17:30:00+01:00,0.0,0.0,4.740387,3.46878,98859.36,0.0,0.0
2018-01-03 18:30:00+01:00,0.0,0.0,4.651764,3.2186062,98855.36,0.0,0.0
2018-01-03 19:30:00+01:00,0.0,0.0,4.452057,2.9421558,98838.17,0.0,0.0
2018-01-03 20:30:00+01:00,0.0,0.0,4.257965,3.1843352,98816.08,0.0,0.0
2018-01-03 21:30:00+01:00,0.0,0.0,4.100006,3.6123035,98838.43,0.0,0.0
2018-01-03 22:30:00+01:00,0.0,0.0,3.834137,2.8607676,98803.55,0.0,0.0
2018-01-03 23:30:00+01:00,0.0,0.0,3.8175354,2.6932538,98733.11,0.0,0.0
2018-01-04 00:30:00+01:00,0.0,0.0,3.757965,1.911065,98689.29,0.0,0.0
2018-01-04 01:30:00+01:00,0.0,0.0,3.820465,2.9332192,98676.74,0.0,0.0
2018-01-04 02:30:00+01:00,0.0,0.0,3.738922,2.77973,98656.39,0.0,0.0
2018-01-04 03:30:00+01:00,0.0,0.0,3.6859436,1.7142555,98650.83,0.0,0.0
2018-01-04 04:30:00+01:00,0.0,0.0,3.5846252,2.1019135,98613.8,0.0,0.0
2018-01-04 05:30:00+01:00,0.8671875,0.0,3.4493713,1.0440862,98677.6,0.8671875,0.0
2018-01-04 06:30:00+01:00,10.4140625,0.0,3.582428,1.0833262,98722.19,10.4140625,0.0
2018-01-04 07:30:00+01:00,38.554688,0.0,3.7762756,1.9480073,98704.984,38.554688,0.0
2018-01-04 08:30:00+01:00,36.960938,0.0,3.9947815,1.7150444,98724.35,36.960938,0.0
2018-01-04 09:30:00+01:00,54.742188,0.0,4.282379,2.0957441,98721.13,54.742188,0.0
2018-01-04 10:30:00+01:00,61.578125,0.0,4.4598694,1.6470587,98667.47,61.578125,0.0
2018-01-04 11:30:00+01:00,50.28125,0.0,4.5819397,1.2219878,98665.06,50.28125,0.0
2018-01-04 12:30:00+01:00,16.007812,0.0,4.5819397,1.2518414,98714.36,16.007812,0.0
2018-01-04 13:30:00+01:00,1.78125,0.0,4.3507385,0.7196763,98778.09,1.78125,0.0
2018-01-04 14:30:00+01:00,0.0,0.0,4.227936,0.92091936,98783.36,0.0,0.0
2018-01-04 15:30:00+01:00,0.0,0.0,4.1297913,1.3482357,98798.16,0.0,0.0
2018-01-04 16:30:00+01:00,0.0,0.0,3.9515686,1.2001109,98821.56,0.0,0.0
2018-01-04 17:30:00+01:00,0.0,0.0,3.9066467,0.6914607,98839.5,0.0,0.0
2018-01-04 18:30:00+01:00,0.0,0.0,3.7401428,1.2618457,98890.47,0.0,0.0
2018-01-04 19:30:00+01:00,0.0,0.0,3.6334534,0.91904587,98929.16,0.0,0.0
2018-01-04 20:30:00+01:00,0.0,0.0,3.5939026,1.443185,98948.586,0.0,0.0
2018-01-04 21:30:00+01:00,0.0,0.0,3.5675354,1.2483275,98932.53,0.0,0.0
2018-01-04 22:30:00+01:00,0.0,0.0,3.3111877,1.852866,98925.62,0.0,0.0
2018-01-04 23:30:00+01:00,0.0,0.0,3.3021545,2.1152873,98951.29,0.0,0.0
2018-01-05 00:30:00+01:00,0.0,0.0,3.229889,2.3630555,99063.09,0.0,0.0
2018-01-05 01:30:00+01:00,0.0,0.0,2.605133,1.8789392,99045.36,0.0,0.0
2018-01-05 02:30:00+01:00,0.0,0.0,2.66156,1.7571931,99022.36,0.0,0.0
2018-01-05 03:30:00+01:00,0.0,0.0,2.8310242,1.6582656,99015.984,0.0,0.0
2018-01-05 04:30:00+01:00,0.0,0.0,2.8055115,1.591943,99034.82,0.0,0.0
2018-01-05 05:30:00+01:00,1.5546875,0.0,2.815216,1.8808,99105.34,1.5546875,0.0
2018-01-05 06:30:00+01:00,53.67578,1.0234375,2.9379272,1.8932644,99161.22,54.69922,19.555150482952754
2018-01-05 07:30:00+01:00,106.421875,11.890625,3.2434692,2.6650527,99211.17,118.3125,227.19800790117628
2018-01-05 08:30:00+01:00,114.77344,79.46094,3.7521057,2.8679543,99206.53,194.23438,1518.2857676497135
2018-01-05 09:30:00+01:00,157.95312,27.078125,4.053833,3.250432,99227.81,185.03125,364.6527930131502
2018-01-05 10:30:00+01:00,142.39062,8.171875,4.113434,3.615012,99203.07,150.5625,48.00341703217047
2018-01-05 11:30:00+01:00,103.515625,1.828125,4.3560486,3.2754285,99214.375,105.34375,7.769304096658276
2018-01-05 12:30:00+01:00,65.640625,3.078125,4.5990906,2.0454876,99276.06,68.71875,11.655682737919149
2018-01-05 13:30:00+01:00,11.734375,0.03125,4.2136536,2.2417526,99349.06,11.765625,0.12279216953116392
2018-01-05 14:30:00+01:00,0.0,0.0,3.016327,3.070162,99336.33,0.0,0.0
2018-01-05 15:30:00+01:00,0.0,0.0,2.245758,3.04937,99379.805,0.0,0.0
2018-01-05 16:30:00+01:00,0.0,0.0,1.636322,3.1605594,99392.53,0.0,0.0
2018-01-05 17:30:00+01:00,0.0,0.0,1.2002258,3.0860775,99437.2,0.0,0.0
2018-01-05 18:30:00+01:00,0.0,0.0,0.87612915,2.922585,99471.23,0.0,0.0
2018-01-05 19:30:00+01:00,0.0,0.0,0.13565063,2.0025988,99534.664,0.0,0.0
2018-01-05 20:30:00+01:00,0.0,0.0,0.16445923,2.3455012,99522.67,0.0,0.0
2018-01-05 21:30:00+01:00,0.0,0.0,0.47769165,2.0062578,99531.19,0.0,0.0
2018-01-05 22:30:00+01:00,0.0,0.0,-0.0718689,2.7405632,99521.83,0.0,0.0
2018-01-05 23:30:00+01:00,0.0,0.0,-0.30477905,2.9121635,99569.0,0.0,0.0
2018-01-06 00:30:00+01:00,0.0,0.0,-0.22494507,2.9937906,99708.83,0.0,0.0
2018-01-06 01:30:00+01:00,0.0,0.0,-0.17855835,3.0119941,99748.25,0.0,0.0
2018-01-06 02:30:00+01:00,0.0,0.0,-0.153656,3.451305,99723.016,0.0,0.0
2018-01-06 03:30:00+01:00,0.0,0.0,-0.08578491,3.4096704,99707.53,0.0,0.0
2018-01-06 04:30:00+01:00,0.0,0.0,-0.046966553,3.8562484,99731.62,0.0,0.0
2018-01-06 05:30:00+01:00,1.2929688,0.0,-0.031585693,3.2058086,99822.766,1.2929688,0.0
2018-01-06 06:30:00+01:00,39.191406,0.015625,0.4317932,2.520384,99898.67,39.20703,0.29855191577027107
2018-01-06 07:30:00+01:00,88.46875,0.6171875,0.80963135,2.9078636,99898.016,89.08594,11.792800672925708
2018-01-06 08:30:00+01:00,136.52344,19.84375,1.7473755,3.0365038,99935.21,156.36719,379.16093302824424
2018-01-06 09:30:00+01:00,150.74219,50.867188,2.7660217,2.942001,99920.16,201.60938,676.3474897579215
2018-01-06 10:30:00+01:00,138.78906,55.59375,3.8338928,2.8004372,99890.91,194.38281,324.14545075413974
2018-01-06 11:30:00+01:00,92.86719,72.890625,4.4708557,2.546301,99876.69,165.75781,307.69298930268434
2018-01-06 12:30:00+01:00,63.023438,21.390625,4.7326965,2.7644708,99890.67,84.41406,80.41886275780911
2018-01-06 13:30:00+01:00,13.65625,0.046875,4.018799,2.295329,99959.84,13.703125,0.1826230758953393
2018-01-06 14:30:00+01:00,0.0,0.0,3.1643066,2.951933,99945.43,0.0,0.0
2018-01-06 15:30:00+01:00,0.0,0.0,2.5032654,2.197266,99958.45,0.0,0.0
2018-01-06 16:30:00+01:00,0.0,0.0,1.9908752,1.9453082,99971.25,0.0,0.0
2018-01-06 17:30:00+01:00,0.0,0.0,1.507782,2.1932209,99998.91,0.0,0.0
2018-01-06 18:30:00+01:00,0.0,0.0,1.1755066,2.4790118,99986.13,0.0,0.0
2018-01-06 19:30:00+01:00,0.0,0.0,0.913208,1.3684546,100040.45,0.0,0.0
2018-01-06 20:30:00+01:00,0.0,0.0,0.7904663,1.6088587,100083.234,0.0,0.0
2018-01-06 21:30:00+01:00,0.0,0.0,0.8138733,1.9185585,100087.41,0.0,0.0
2018-01-06 22:30:00+01:00,0.0,0.0,0.68984985,1.0236323,100110.97,0.0,0.0
2018-01-06 23:30:00+01:00,0.0,0.0,0.62435913,1.0090708,100106.61,0.0,0.0
2018-01-07 00:30:00+01:00,0.0,0.0,0.77279663,1.4599085,100108.625,0.0,0.0
2018-01-07 01:30:00+01:00,0.0,0.0,0.8569031,2.1174672,100156.83,0.0,0.0
2018-01-07 02:30:00+01:00,0.0,0.0,0.82229614,2.233706,100113.0,0.0,0.0
2018-01-07 03:30:00+01:00,0.0,0.0,0.7950134,2.139193,100092.81,0.0,0.0
2018-01-07 04:30:00+01:00,0.0,0.0,0.68917847,2.136872,100154.21,0.0,0.0
2018-01-07 05:30:00+01:00,4.421875,0.015625,0.8666687,1.9516504,100188.375,4.4375,0.29855191577027107
2018-01-07 06:30:00+01:00,57.273438,18.570312,0.8380432,1.7787359,100248.72,75.84375,354.82895189296715
2018-01-07 07:30:00+01:00,88.34375,68.44531,1.2953796,1.5634241,100321.016,156.78906,1307.8066670316725
2018-01-07 08:30:00+01:00,134.79688,56.164062,2.6758118,0.9369349,100356.0,190.96094,1073.1448612362394
2018-01-07 09:30:00+01:00,134.48438,90.82031,4.3051453,0.9954257,100339.766,225.30469,1190.5922463016943
2018-01-07 10:30:00+01:00,125.69531,79.140625,5.5917053,0.863948,100315.97,204.83594,457.7058841302414
2018-01-07 11:30:00+01:00,97.25,65.125,5.9376526,0.30040988,100381.375,162.375,272.933050435362
2018-01-07 12:30:00+01:00,58.859375,28.453125,5.6798706,1.1940376,100417.78,87.3125,106.16277958228982
2018-01-07 13:30:00+01:00,14.484375,0.0546875,5.0324707,0.5473481,100457.125,14.5390625,0.21116957015299104
2018-01-07 14:30:00+01:00,0.0,0.0,4.5213013,0.97977406,100501.37,0.0,0.0
2018-01-07 15:30:00+01:00,0.0,0.0,4.3738403,1.4429083,100527.266,0.0,0.0
2018-01-07 16:30:00+01:00,0.0,0.0,4.470764,1.7632614,100589.12,0.0,0.0
2018-01-07 17:30:00+01:00,0.0,0.0,4.6217957,1.9982758,100612.82,0.0,0.0
2018-01-07 18:30:00+01:00,0.0,0.0,4.773834,1.7402111,100669.8,0.0,0.0
2018-01-07 19:30:00+01:00,0.0,0.0,5.062256,2.12834,100743.83,0.0,0.0
2018-01-07 20:30:00+01:00,0.0,0.0,5.263153,2.3742187,100861.22,0.0,0.0
2018-01-07 21:30:00+01:00,0.0,0.0,5.525299,3.388908,100943.89,0.0,0.0
2018-01-07 22:30:00+01:00,0.0,0.0,5.424652,3.768617,101030.92,0.0,0.0
2018-01-07 23:30:00+01:00,0.0,0.0,5.1114197,3.9067974,101096.81,0.0,0.0
2018-01-08 00:30:00+01:00,0.0,0.0,4.6497803,2.7866597,101208.39,0.0,0.0
2018-01-08 01:30:00+01:00,0.0,0.0,4.3780823,2.837733,101221.44,0.0,0.0
2018-01-08 02:30:00+01:00,0.0,0.0,4.2411194,2.830022,101222.71,0.0,0.0
2018-01-08 03:30:00+01:00,0.0,0.0,4.039215,2.2700996,101307.91,0.0,0.0
2018-01-08 04:30:00+01:00,0.0,0.0,3.889923,1.3931943,101367.32,0.0,0.0
2018-01-08 05:30:00+01:00,1.7929688,0.0,3.7887878,1.6280249,101350.44,1.7929688,0.0
2018-01-08 06:30:00+01:00,25.171875,0.0,3.8277283,2.0674615,101392.87,25.171875,0.0
2018-01-08 07:30:00+01:00,45.4375,0.0,3.7748413,1.9950557,101424.92,45.4375,0.0
2018-01-08 08:30:00+01:00,44.585938,0.0,3.6703796,2.1387856,101457.2,44.585938,0.0
2018-01-08 09:30:00+01:00,33.09375,0.0,3.60849,1.2008684,101399.53,33.09375,0.0
2018-01-08 10:30:00+01:00,54.960938,0.0,3.5472717,0.9077984,101368.28,54.960938,0.0
2018-01-08 11:30:00+01:00,37.507812,0.0,3.7310486,0.94217855,101326.94,37.507812,0.0
2018-01-08 12:30:00+01:00,20.976562,0.0,3.820465,1.4339336,101310.24,20.976562,0.0
2018-01-08 13:30:00+01:00,6.9140625,0.0,3.6567078,1.3876793,101260.87,6.9140625,0.0
2018-01-08 14:30:00+01:00,0.0,0.0,3.549469,1.1475805,101316.94,0.0,0.0
2018-01-08 15:30:00+01:00,0.0,0.0,3.4271545,1.3898387,101331.78,0.0,0.0
2018-01-08 16:30:00+01:00,0.0,0.0,3.2523499,1.1000799,101300.0,0.0,0.0
2018-01-08 17:30:00+01:00,0.0,0.0,3.1473694,1.9384589,101317.23,0.0,0.0
2018-01-08 18:30:00+01:00,0.0,0.0,2.9186096,1.5005705,101307.766,0.0,0.0
2018-01-08 19:30:00+01:00,0.0,0.0,2.7286682,2.0932934,101395.36,0.0,0.0
2018-01-08 20:30:00+01:00,0.0,0.0,2.3485413,2.8912926,101434.89,0.0,0.0
2018-01-08 21:30:00+01:00,0.0,0.0,1.5296936,3.7446537,101445.92,0.0,0.0
2018-01-08 22:30:00+01:00,0.0,0.0,0.3710022,3.772525,101477.87,0.0,0.0
2018-01-08 23:30:00+01:00,0.0,0.0,-0.039886475,4.5808725,101536.875,0.0,0.0
2018-01-09 00:30:00+01:00,0.0,0.0,-1.0018005,3.9753017,101646.83,0.0,0.0
2018-01-09 01:30:00+01:00,0.0,0.0,-1.2310486,3.9868422,101623.766,0.0,0.0
2018-01-09 02:30:00+01:00,0.0,0.0,-1.5914001,3.851738,101646.8,0.0,0.0
2018-01-09 03:30:00+01:00,0.0,0.0,-2.306488,3.1841779,101624.19,0.0,0.0
2018-01-09 04:30:00+01:00,0.0,0.0,-3.0105896,3.50535,101818.66,0.0,0.0
2018-01-09 05:30:00+01:00,5.185547,0.12109375,-3.4859314,2.5604448,101807.09,5.3066406,2.313777347219601
2018-01-09 06:30:00+01:00,53.0625,33.101562,-3.1432495,2.425516,101838.64,86.16406,632.4822335593193
2018-01-09 07:30:00+01:00,82.64844,96.44531,-2.7104492,2.9766777,101883.25,179.09375,1842.8117000919983
2018-01-09 08:30:00+01:00,98.83594,147.89844,-2.070465,3.066409,101867.44,246.73438,2825.943158723501
2018-01-09 09:30:00+01:00,104.65625,168.625,-1.2540283,3.346017,101887.23,273.28125,2140.120647956099
2018-01-09 10:30:00+01:00,100.90625,152.20312,-0.76361084,2.6920435,101873.62,253.10938,864.4089701338156
2018-01-09 11:30:00+01:00,87.53125,103.0,-0.4602356,2.3578088,101817.21,190.53125,424.88668628459857
2018-01-09 12:30:00+01:00,61.359375,38.234375,-0.21875,2.2710829,101882.28,99.59375,140.3492306093422
2018-01-09 13:30:00+01:00,17.0,0.328125,-0.8381653,2.4155083,101886.56,17.328125,1.2432919375896971
2018-01-09 14:30:00+01:00,0.0,0.0,-1.4777527,2.0729318,101827.48,0.0,0.0
2018-01-09 15:30:00+01:00,0.0,0.0,-2.106659,1.9186964,101791.11,0.0,0.0
2018-01-09 16:30:00+01:00,0.0,0.0,-2.7237854,2.1997728,101813.39,0.0,0.0
2018-01-09 17:30:00+01:00,0.0,0.0,-3.0195618,1.6776412,101774.06,0.0,0.0
2018-01-09 18:30:00+01:00,0.0,0.0,-2.9787292,1.8038342,101815.47,0.0,0.0
2018-01-09 19:30:00+01:00,0.0,0.0,-3.210846,0.9930289,101803.0,0.0,0.0
2018-01-09 20:30:00+01:00,0.0,0.0,-2.988617,0.8843678,101702.18,0.0,0.0
2018-01-09 21:30:00+01:00,0.0,0.0,-3.1285706,1.1764394,101613.25,0.0,0.0
2018-01-09 22:30:00+01:00,0.0,0.0,-3.2016907,1.7361891,101551.81,0.0,0.0
2018-01-09 23:30:00+01:00,0.0,0.0,-3.3833313,1.3531245,101538.33,0.0,0.0
2018-01-10 00:30:00+01:00,0.0,0.0,-3.4447327,1.0257624,101517.41,0.0,0.0
2018-01-10 01:30:00+01:00,0.0,0.0,-3.2756653,1.6936156,101499.1,0.0,0.0
2018-01-10 02:30:00+01:00,0.0,0.0,-3.0446777,1.6549798,101379.24,0.0,0.0
2018-01-10 03:30:00+01:00,0.0,0.0,-3.5057678,1.5521911,101334.46,0.0,0.0
2018-01-10 04:30:00+01:00,0.0,0.0,-3.5941467,1.9067465,101233.03,0.0,0.0
2018-01-10 05:30:00+01:00,5.8007812,0.0,-3.7183533,2.063697,101141.91,5.8007812,0.0
2018-01-10 06:30:00+01:00,65.90625,12.3203125,-3.34729,1.3532763,101184.33,78.22656,235.40818558485876
2018-01-10 07:30:00+01:00,114.52344,5.1796875,-2.6133728,1.6367917,101152.58,119.703125,98.96996007784486
2018-01-10 08:30:00+01:00,132.41406,86.21875,-1.6831055,2.6119046,101050.66,218.63281,1647.4094712203557
2018-01-10 09:30:00+01:00,148.64844,86.75781,-0.6821594,2.811658,101035.766,235.40625,1081.3656989351462
2018-01-10 10:30:00+01:00,152.66406,52.179688,0.038726807,3.3831205,100870.766,204.84375,293.39387625804255
2018-01-10 11:30:00+01:00,126.359375,22.640625,0.2762146,3.3792148,100827.31,149.0,92.59812490591622
2018-01-10 12:30:00+01:00,72.203125,0.40625,0.3728943,3.1901374,100780.14,72.609375,1.4783167409535192
2018-01-10 13:30:00+01:00,14.0703125,0.0,0.12194824,3.084387,100753.09,14.0703125,0.0
2018-01-10 14:30:00+01:00,0.0,0.0,0.10281372,2.7990544,100696.34,0.0,0.0
2018-01-10 15:30:00+01:00,0.0,0.0,-0.067474365,3.1434228,100615.0,0.0,0.0
2018-01-10 16:30:00+01:00,0.0,0.0,-0.13217163,2.654424,100560.42,0.0,0.0
2018-01-10 17:30:00+01:00,0.0,0.0,-0.34371948,2.4555483,100557.625,0.0,0.0
2018-01-10 18:30:00+01:00,0.0,0.0,0.12832642,2.7154186,100589.375,0.0,0.0
2018-01-10 19:30:00+01:00,0.0,0.0,-0.30899048,2.6601634,100533.84,0.0,0.0
2018-01-10 20:30:00+01:00,0.0,0.0,-0.7184143,3.0460672,100492.96,0.0,0.0
2018-01-10 21:30:00+01:00,0.0,0.0,-1.125946,3.236372,100442.83,0.0,0.0
2018-01-10 22:30:00+01:00,0.0,0.0,-1.2215271,3.3805964,100401.42,0.0,0.0
2018-01-10 23:30:00+01:00,0.0,0.0,-1.0972595,2.5792892,100368.19,0.0,0.0
2018-01-11 00:30:00+01:00,0.0,0.0,-0.5066223,3.2365315,100329.64,0.0,0.0
2018-01-11 01:30:00+01:00,0.0,0.0,-0.95578,2.276184,100290.81,0.0,0.0
2018-01-11 02:30:00+01:00,0.0,0.0,-1.2906189,2.2555084,100305.586,0.0,0.0
2018-01-11 03:30:00+01:00,0.0,0.0,-1.4145813,2.3556552,100324.93,0.0,0.0
2018-01-11 04:30:00+01:00,0.0,0.0,-1.4082336,2.6127868,100295.62,0.0,0.0
2018-01-11 05:30:00+01:00,3.2050781,0.0,-1.4516296,2.6202025,100258.305,3.2050781,0.0
2018-01-11 06:30:00+01:00,32.851562,0.0,-0.967926,2.8189538,100239.97,32.851562,0.0
2018-01-11 07:30:00+01:00,69.375,0.0078125,-0.9877014,3.139489,100199.44,69.38281,0.14927595788513554
2018-01-11 08:30:00+01:00,116.67969,0.5078125,-0.97180176,2.6469538,100240.91,117.1875,9.70293726253381
2018-01-11 09:30:00+01:00,142.53125,89.015625,-0.5910034,2.7714634,100217.67,231.54688,1088.3601553414621
2018-01-11 10:30:00+01:00,152.0625,9.0546875,-0.019195557,2.8604689,100181.74,161.11719,50.37590121925481
2018-01-11 11:30:00+01:00,114.58594,2.234375,0.1010437,3.2218292,100152.74,116.82031,9.056619114408587
2018-01-11 12:30:00+01:00,67.125,0.359375,0.26242065,2.6053429,100158.55,67.484375,1.2959530453303358
2018-01-11 13:30:00+01:00,16.578125,0.0,0.040008545,2.779113,100203.26,16.578125,0.0
2018-01-11 14:30:00+01:00,0.0,0.0,-0.03161621,2.4466631,100206.62,0.0,0.0
2018-01-11 15:30:00+01:00,0.0,0.0,-0.19290161,2.0182111,100217.15,0.0,0.0
2018-01-11 16:30:00+01:00,0.0,0.0,-0.33239746,2.3214872,100236.91,0.0,0.0
2018-01-11 17:30:00+01:00,0.0,0.0,-0.5491638,2.49535,100273.58,0.0,0.0
2018-01-11 18:30:00+01:00,0.0,0.0,-0.80862427,2.743352,100321.47,0.0,0.0
2018-01-11 19:30:00+01:00,0.0,0.0,-1.1789856,2.6725411,100332.17,0.0,0.0
2018-01-11 20:30:00+01:00,0.0,0.0,-1.5578308,2.479441,100350.8,0.0,0.0
2018-01-11 21:30:00+01:00,0.0,0.0,-1.3128967,2.3649037,100395.875,0.0,0.0
2018-01-11 22:30:00+01:00,0.0,0.0,-1.1320496,2.7968366,100443.516,0.0,0.0
2018-01-11 23:30:00+01:00,0.0,0.0,-0.95144653,2.8641133,100479.23,0.0,0.0
2018-01-12 00:30:00+01:00,0.0,0.0,-0.69003296,2.3998907,100535.16,0.0,0.0
2018-01-12 01:30:00+01:00,0.0,0.0,-0.7498474,2.2257063,100586.164,0.0,0.0
2018-01-12 02:30:00+01:00,0.0,0.0,-0.7518616,2.219316,100608.14,0.0,0.0
2018-01-12 03:30:00+01:00,0.0,0.0,-0.7430115,2.3185549,100632.19,0.0,0.0
2018-01-12 04:30:00+01:00,0.0,0.0,-0.8518982,2.7921972,100658.375,0.0,0.0
2018-01-12 05:30:00+01:00,3.0214844,0.0,-0.976532,3.6420925,100724.58,3.0214844,0.0
