,DHI,DirectHI,T,WS,p,GHI,DNI
2018-01-02 05:00:00+01:00,0.0,0.0,0.8367248535156477,4.3361187,98106.25,0.0,0.0
2018-01-02 06:00:00+01:00,0.0,0.0,0.7582641601562727,3.874699,98138.12,0.0,0.0
2018-01-02 07:00:00+01:00,31.8125,0.0,2.1486450195312727,4.8927975,98171.15,31.8125,0.0
2018-01-02 08:00:00+01:00,51.101562,0.0,2.4634338378906477,4.9325504,98138.69,51.101562,0.0
2018-01-02 09:00:00+01:00,43.664062,0.0,2.3150268554687727,4.817266,98160.33,43.664062,0.0
2018-01-02 10:00:00+01:00,53.453125,0.0,2.7509094238281477,5.0479856,98182.9,53.453125,0.0
2018-01-02 11:00:00+01:00,41.117188,0.0,3.2698608398437727,4.858693,98156.016,41.117188,0.0
2018-01-02 12:00:00+01:00,35.070312,0.0,3.6560607910156477,4.4573035,98143.41,35.070312,0.0
2018-01-02 13:00:00+01:00,21.71875,0.0,3.2589355468750227,4.446859,98081.19,21.71875,0.0
2018-01-02 14:00:00+01:00,5.1796875,0.0,3.1581054687500227,3.8198416,98080.14,5.1796875,0.0
2018-01-02 15:00:00+01:00,0.0,0.0,3.2042480468750227,4.1431756,98090.875,0.0,0.0
2018-01-02 16:00:00+01:00,0.0,0.0,2.7750488281250227,4.8998637,98087.68,0.0,0.0
2018-01-02 17:00:00+01:00,0.0,0.0,2.3216796875000227,5.100343,98057.78,0.0,0.0
2018-01-02 18:00:00+01:00,0.0,0.0,2.1751953125000227,4.7460227,98089.11,0.0,0.0
2018-01-02 19:00:00+01:00,0.0,0.0,2.9286132812500227,5.188285,98054.12,0.0,0.0
2018-01-02 20:00:00+01:00,0.0,0.0,2.6319824218750227,5.2352448,98029.08,0.0,0.0
2018-01-02 21:00:00+01:00,0.0,0.0,2.6631103515625227,4.808866,98033.49,0.0,0.0
2018-01-02 22:00:00+01:00,0.0,0.0,2.6941772460937727,5.182326,98005.78,0.0,0.0
2018-01-02 23:00:00+01:00,0.0,0.0,2.6886230468750227,5.256915,97955.26,0.0,0.0
2018-01-03 00:00:00+01:00,0.0,0.0,2.4890686035156477,4.939914,97924.88,0.0,0.0
2018-01-03 01:00:00+01:00,0.0,0.0,2.3775268554687727,5.061351,97894.734,0.0,0.0
2018-01-03 02:00:00+01:00,0.0,0.0,2.1828857421875227,4.261246,97856.234,0.0,0.0
2018-01-03 03:00:00+01:00,0.0,0.0,2.3662963867187727,5.0583024,97849.11,0.0,0.0
2018-01-03 04:00:00+01:00,0.0,0.0,2.2318359375000227,4.420119,97861.234,0.0,0.0
2018-01-03 05:00:00+01:00,0.0,0.0,2.0614257812500227,3.3715825,97848.9,0.0,0.0
2018-01-03 06:00:00+01:00,0.0,0.0,2.0299316406250227,3.2472427,97834.15,0.0,0.0
2018-01-03 07:00:00+01:00,8.0,0.0,2.7372070312500227,3.4265304,97846.484,8.0,0.0
2018-01-03 08:00:00+01:00,5.7734375,0.0,2.7267089843750227,2.9181488,97844.16,5.7734375,0.0
2018-01-03 09:00:00+01:00,14.4140625,0.0,2.8636718750000227,2.6781826,97806.1,14.4140625,0.0
2018-01-03 10:00:00+01:00,14.6171875,0.0,2.9444824218750227,2.7418537,97781.84,14.6171875,0.0
2018-01-03 11:00:00+01:00,23.460938,0.0,3.0958496093750227,2.634395,97708.484,23.460938,0.0
2018-01-03 12:00:00+01:00,10.6328125,0.0,3.3661743164062727,2.5574257,97650.625,10.6328125,0.0
2018-01-03 13:00:00+01:00,6.8125,0.0,3.6291137695312727,2.7321973,97612.92,6.8125,0.0
2018-01-03 14:00:00+01:00,1.1484375,0.0,3.7160278320312727,2.5824163,97611.54,1.1484375,0.0
2018-01-03 15:00:00+01:00,0.0,0.0,3.7805725097656477,2.8411167,97607.03,0.0,0.0
2018-01-03 16:00:00+01:00,0.0,0.0,3.7529541015625227,3.1040738,97634.87,0.0,0.0
2018-01-03 17:00:00+01:00,0.0,0.0,3.5978027343750227,3.082015,97640.73,0.0,0.0
2018-01-03 18:00:00+01:00,0.0,0.0,3.3556152343750227,3.621806,97646.36,0.0,0.0
2018-01-03 19:00:00+01:00,0.0,0.0,3.0023437500000227,2.7238543,97623.36,0.0,0.0
2018-01-03 20:00:00+01:00,0.0,0.0,2.9823242187500227,3.4989002,97588.17,0.0,0.0
2018-01-03 21:00:00+01:00,0.0,0.0,2.3028808593750227,3.1622524,97587.08,0.0,0.0
2018-01-03 22:00:00+01:00,0.0,0.0,2.2542968750000227,4.0024886,97568.43,0.0,0.0
2018-01-03 23:00:00+01:00,0.0,0.0,2.5235839843750227,4.202909,97537.55,0.0,0.0
2018-01-04 00:00:00+01:00,0.0,0.0,2.6270996093750227,4.2638927,97490.11,0.0,0.0
2018-01-04 01:00:00+01:00,0.0,0.0,2.4767089843750227,4.1429024,97461.29,0.0,0.0
2018-01-04 02:00:00+01:00,0.0,0.0,2.4083496093750227,4.050522,97449.74,0.0,0.0
2018-01-04 03:00:00+01:00,0.0,0.0,2.3189941406250227,3.9251795,97430.39,0.0,0.0
2018-01-04 04:00:00+01:00,0.0,0.0,2.3158203125000227,3.661236,97399.83,0.0,0.0
2018-01-04 05:00:00+01:00,0.0,0.0,2.2740722656250227,2.5993612,97408.8,0.0,0.0
2018-01-04 06:00:00+01:00,0.03515625,0.0,2.1075683593750227,2.185562,97480.6,0.03515625,0.0
2018-01-04 07:00:00+01:00,17.589844,0.0,2.3597656250000227,1.9817098,97508.19,17.589844,0.0
2018-01-04 08:00:00+01:00,58.890625,0.0078125,2.6083007812500227,1.7488875,97493.984,58.898438,0.14927595788513554
2018-01-04 09:00:00+01:00,61.304688,0.0,2.8902832031250227,1.7755674,97518.35,61.304688,0.0
2018-01-04 10:00:00+01:00,58.921875,0.0,3.1329589843750227,1.7087331,97528.13,58.921875,0.0
2018-01-04 11:00:00+01:00,53.351562,0.0,3.2821289062500227,1.3655752,97490.47,53.351562,0.0
2018-01-04 12:00:00+01:00,36.539062,0.0,3.4208007812500227,1.2211521,97496.06,36.539062,0.0
2018-01-04 13:00:00+01:00,18.867188,0.0,3.4608398437500227,0.47901422,97522.36,18.867188,0.0
2018-01-04 14:00:00+01:00,2.984375,0.0,3.4044433593750227,0.36331317,97585.09,2.984375,0.0
2018-01-04 15:00:00+01:00,0.0,0.0,3.3392578125000227,0.6636786,97621.36,0.0,0.0
2018-01-04 16:00:00+01:00,0.0,0.0,3.2381835937500227,0.7240177,97620.16,0.0,0.0
2018-01-04 17:00:00+01:00,0.0,0.0,3.0580078125000227,1.0995512,97642.56,0.0,0.0
2018-01-04 18:00:00+01:00,0.0,0.0,3.0091796875000227,1.6194702,97680.5,0.0,0.0
2018-01-04 19:00:00+01:00,0.0,0.0,2.7821289062500227,0.9348061,97688.47,0.0,0.0
2018-01-04 20:00:00+01:00,0.0,0.0,2.5709472656250227,1.537991,97767.16,0.0,0.0
2018-01-04 21:00:00+01:00,0.0,0.0,2.3546386718750227,0.97121304,97747.586,0.0,0.0
2018-01-04 22:00:00+01:00,0.0,0.0,2.1651855468750227,1.6917375,97775.53,0.0,0.0
2018-01-04 23:00:00+01:00,0.0,0.0,2.1471191406250227,2.109785,97769.62,0.0,0.0
2018-01-05 00:00:00+01:00,0.0,0.0,2.2591796875000227,1.9529163,97777.29,0.0,0.0
2018-01-05 01:00:00+01:00,0.0,0.0,2.3197265625000227,1.197264,97851.09,0.0,0.0
2018-01-05 02:00:00+01:00,0.0,0.0,2.2799316406250227,1.8721931,97875.36,0.0,0.0
2018-01-05 03:00:00+01:00,0.0,0.0,2.3314758300781477,1.3257537,97824.36,0.0,0.0
2018-01-05 04:00:00+01:00,0.0,0.0,2.3505493164062727,1.7817997,97832.984,0.0,0.0
2018-01-05 05:00:00+01:00,0.0,0.0,2.3885131835937727,1.1807667,97835.82,0.0,0.0
2018-01-05 06:00:00+01:00,0.15625,0.0,2.3689208984375227,1.3405572,97908.34,0.15625,0.0
2018-01-05 07:00:00+01:00,24.691406,0.0,2.4056945800781477,1.8952259,97959.22,24.691406,0.0
2018-01-05 08:00:00+01:00,96.203125,1.6640625,2.6389709472656477,2.1172402,97997.17,97.86719,31.795779029533872
2018-01-05 09:00:00+01:00,111.59375,0.625,2.7091308593750227,2.8038847,97999.53,112.21875,11.942076630810844
2018-01-05 10:00:00+01:00,99.375,154.86719,3.1339050292968977,2.8088925,97983.81,254.24219,1182.0483521297274
2018-01-05 11:00:00+01:00,108.69531,0.328125,3.2892089843750227,3.4454873,97998.07,109.02344,1.5585008833973795
2018-01-05 12:00:00+01:00,72.65625,0.0078125,3.2320190429687727,3.0985677,97984.375,72.66406,0.030557512715305175
2018-01-05 13:00:00+01:00,44.882812,0.0,3.0512329101562727,2.572398,98049.06,44.882812,0.0
2018-01-05 14:00:00+01:00,12.9921875,0.0,3.1941162109375227,2.3385928,98104.06,12.9921875,0.0
2018-01-05 15:00:00+01:00,0.0,0.0,2.4450317382812727,2.5480468,98087.33,0.0,0.0
2018-01-05 16:00:00+01:00,0.0,0.0,1.9254394531250227,3.6211011,98131.805,0.0,0.0
2018-01-05 17:00:00+01:00,0.0,0.0,1.2320190429687727,4.0160923,98139.53,0.0,0.0
2018-01-05 18:00:00+01:00,0.0,0.0,0.8427978515625227,4.470517,98196.2,0.0,0.0
2018-01-05 19:00:00+01:00,0.0,0.0,0.7110839843750227,3.1193523,98261.23,0.0,0.0
2018-01-05 20:00:00+01:00,0.0,0.0,0.5389648437500227,3.3756132,98259.664,0.0,0.0
2018-01-05 21:00:00+01:00,0.0,0.0,0.14199218750002274,3.4069145,98241.67,0.0,0.0
2018-01-05 22:00:00+01:00,0.0,0.0,-0.11215820312497726,2.7678373,98291.19,0.0,0.0
2018-01-05 23:00:00+01:00,0.0,0.0,-0.26621093749997726,2.5528817,98280.83,0.0,0.0
2018-01-06 00:00:00+01:00,0.0,0.0,-0.24326171874997726,2.3112378,98333.0,0.0,0.0
2018-01-06 01:00:00+01:00,0.0,0.0,-0.12924804687497726,2.1699886,98445.83,0.0,0.0
2018-01-06 02:00:00+01:00,0.0,0.0,-0.04770507812497726,1.865009,98488.25,0.0,0.0
2018-01-06 03:00:00+01:00,0.0,0.0,-0.012060546874977263,2.1033294,98459.016,0.0,0.0
2018-01-06 04:00:00+01:00,0.0,0.0,0.018701171875022737,2.2697308,98423.53,0.0,0.0
2018-01-06 05:00:00+01:00,0.0,0.0,0.24013671875002274,1.8166605,98479.62,0.0,0.0
2018-01-06 06:00:00+01:00,0.14453125,0.0,0.40883789062502274,2.1874473,98577.766,0.14453125,0.0
2018-01-06 07:00:00+01:00,40.05078,0.0,0.8145996093750227,2.701517,98612.67,40.05078,0.0
2018-01-06 08:00:00+01:00,102.50781,9.1953125,1.6172424316406477,2.3204522,98649.016,111.703125,175.69780243080453
2018-01-06 09:00:00+01:00,137.03906,37.023438,2.6155334472656477,2.626748,98683.21,174.0625,707.4187644176574
2018-01-06 10:00:00+01:00,151.49219,33.234375,3.6351562500000227,2.5844843,98667.16,184.72656,251.49048825519264
2018-01-06 11:00:00+01:00,113.91406,105.36719,4.336816406250023,2.685415,98643.91,219.28125,497.0341483993455
2018-01-06 12:00:00+01:00,102.765625,58.265625,4.525537109375023,2.4840097,98637.69,161.03125,226.3319773510163
2018-01-06 13:00:00+01:00,61.539062,27.65625,4.216088867187523,2.1187398,98638.67,89.19531,104.33413021048005
2018-01-06 14:00:00+01:00,15.90625,0.125,3.2707458496093977,2.427066,98673.84,16.03125,0.5333646894485148
2018-01-06 15:00:00+01:00,0.0,0.0,2.4670349121093977,1.9034274,98729.43,0.0,0.0
2018-01-06 16:00:00+01:00,0.0,0.0,1.7806030273437727,2.314357,98701.45,0.0,0.0
2018-01-06 17:00:00+01:00,0.0,0.0,1.4713378906250227,2.2720861,98712.25,0.0,0.0
2018-01-06 18:00:00+01:00,0.0,0.0,1.1698852539062727,2.4949574,98728.91,0.0,0.0
2018-01-06 19:00:00+01:00,0.0,0.0,0.8786254882812727,2.342866,98737.13,0.0,0.0
2018-01-06 20:00:00+01:00,0.0,0.0,0.6719909667968977,1.7656882,98783.45,0.0,0.0
2018-01-06 21:00:00+01:00,0.0,0.0,0.46526489257814774,1.9787194,98821.234,0.0,0.0
2018-01-06 22:00:00+01:00,0.0,0.0,0.47304687500002274,2.1065104,98852.41,0.0,0.0
2018-01-06 23:00:00+01:00,0.0,0.0,0.38417968750002274,1.456798,98864.97,0.0,0.0
2018-01-07 00:00:00+01:00,0.0,0.0,0.9554077148437727,0.88582903,98871.61,0.0,0.0
2018-01-07 01:00:00+01:00,0.0,0.0,2.7376342773437727,1.8912241,98918.625,0.0,0.0
2018-01-07 02:00:00+01:00,0.0,0.0,3.5971313476562727,1.3422455,98909.83,0.0,0.0
2018-01-07 03:00:00+01:00,0.0,0.0,4.042993164062523,1.7738042,98870.0,0.0,0.0
2018-01-07 04:00:00+01:00,0.0,0.0,3.2461791992187727,1.8524158,98894.81,0.0,0.0
2018-01-07 05:00:00+01:00,0.0,0.0,2.1960083007812727,2.3756015,98918.21,0.0,0.0
2018-01-07 06:00:00+01:00,0.85546875,0.0,1.4565063476562727,2.175039,98989.375,0.85546875,0.0
2018-01-07 07:00:00+01:00,56.80078,12.5234375,1.8272949218750227,1.842014,99045.72,69.32422,239.28936048987228
2018-01-07 08:00:00+01:00,107.125,25.609375,3.0834594726562727,1.411808,99092.016,132.73438,489.3265899474743
2018-01-07 09:00:00+01:00,116.21094,88.203125,4.439477539062523,1.422174,99115.0,204.41406,1685.3255645231802
2018-01-07 10:00:00+01:00,116.3125,120.984375,5.810021972656273,0.51276606,99119.766,237.29688,906.8770687836865
2018-01-07 11:00:00+01:00,97.75781,135.60938,7.113183593750023,0.6063152,99122.97,233.36719,634.96449152647
2018-01-07 12:00:00+01:00,92.71094,72.34375,7.502099609375023,0.42773604,99166.375,165.05469,278.9677786572966
2018-01-07 13:00:00+01:00,68.140625,17.15625,7.187677001953148,1.519101,99200.78,85.296875,64.19390519229516
2018-01-07 14:00:00+01:00,14.0390625,0.078125,6.506097412109398,1.529728,99243.125,14.1171875,0.32993216168431155
2018-01-07 15:00:00+01:00,0.0,0.0,6.465631103515648,0.9870665,99312.37,0.0,0.0
2018-01-07 16:00:00+01:00,0.0,0.0,6.550592041015648,1.6474379,99363.266,0.0,0.0
2018-01-07 17:00:00+01:00,0.0,0.0,6.648492431640648,1.381747,99411.12,0.0,0.0
2018-01-07 18:00:00+01:00,0.0,0.0,6.258508300781273,1.0856038,99441.82,0.0,0.0
2018-01-07 19:00:00+01:00,0.0,0.0,6.198632812500023,2.215177,99517.8,0.0,0.0
2018-01-07 20:00:00+01:00,0.0,0.0,6.162835693359398,2.2751913,99596.83,0.0,0.0
2018-01-07 21:00:00+01:00,0.0,0.0,6.014123535156273,3.9614182,99716.22,0.0,0.0
2018-01-07 22:00:00+01:00,0.0,0.0,5.414941406250023,4.5751967,99810.89,0.0,0.0
2018-01-07 23:00:00+01:00,0.0,0.0,4.790856933593773,4.5708904,99876.92,0.0,0.0
2018-01-08 00:00:00+01:00,0.0,0.0,4.399499511718773,3.7153144,99957.81,0.0,0.0
2018-01-08 01:00:00+01:00,0.0,0.0,4.326531982421898,4.4069214,100015.39,0.0,0.0
2018-01-08 02:00:00+01:00,0.0,0.0,4.072412109375023,4.403794,100029.44,0.0,0.0
2018-01-08 03:00:00+01:00,0.0,0.0,3.7665039062500227,3.024721,100066.71,0.0,0.0
2018-01-08 04:00:00+01:00,0.0,0.0,3.5196777343750227,2.9578679,100154.91,0.0,0.0
2018-01-08 05:00:00+01:00,0.0,0.0,3.2727294921875227,1.7336574,100181.32,0.0,0.0
2018-01-08 06:00:00+01:00,0.36328125,0.0,3.2106567382812727,2.0317075,100181.44,0.36328125,0.0
2018-01-08 07:00:00+01:00,17.847656,0.0,3.0757690429687727,2.1722915,100199.87,17.847656,0.0
2018-01-08 08:00:00+01:00,29.78125,0.0,2.8744445800781477,2.3025153,100236.92,29.78125,0.0
2018-01-08 09:00:00+01:00,53.140625,0.0,2.6772094726562727,2.1395473,100227.2,53.140625,0.0
2018-01-08 10:00:00+01:00,28.960938,0.0,2.6465698242187727,0.89938134,100214.53,28.960938,0.0
2018-01-08 11:00:00+01:00,45.265625,0.0,2.6537109375000227,1.3733605,100160.28,45.265625,0.0
2018-01-08 12:00:00+01:00,49.179688,0.0,2.8257690429687727,0.767182,100130.94,49.179688,0.0
2018-01-08 13:00:00+01:00,28.304688,0.0,2.9444824218750227,1.0696391,100102.24,28.304688,0.0
2018-01-08 14:00:00+01:00,6.5703125,0.0,2.8119750976562727,1.6761808,100070.87,6.5703125,0.0
2018-01-08 15:00:00+01:00,0.0,0.0,2.8707519531250227,1.1573472,100109.94,0.0,0.0
2018-01-08 16:00:00+01:00,0.0,0.0,2.8910156250000227,1.3499621,100140.78,0.0,0.0
2018-01-08 17:00:00+01:00,0.0,0.0,2.7279296875000227,1.8621683,100141.0,0.0,0.0
2018-01-08 18:00:00+01:00,0.0,0.0,2.5516601562500227,2.6400015,100102.23,0.0,0.0
2018-01-08 19:00:00+01:00,0.0,0.0,2.2848144531250227,1.772227,100149.766,0.0,0.0
2018-01-08 20:00:00+01:00,0.0,0.0,2.1231933593750227,2.3211083,100208.36,0.0,0.0
2018-01-08 21:00:00+01:00,0.0,0.0,1.6454101562500227,3.033705,100273.89,0.0,0.0
2018-01-08 22:00:00+01:00,0.0,0.0,0.6292968750000227,4.2594886,100286.92,0.0,0.0
2018-01-08 23:00:00+01:00,0.0,0.0,-0.04208984374997726,4.1676397,100323.87,0.0,0.0
2018-01-09 00:00:00+01:00,0.0,0.0,-0.9676269531249773,4.3907003,100397.875,0.0,0.0
2018-01-09 01:00:00+01:00,0.0,0.0,-1.4285644531249773,4.2146096,100498.83,0.0,0.0
2018-01-09 02:00:00+01:00,0.0,0.0,-1.7457031249999773,3.9736784,100427.766,0.0,0.0
2018-01-09 03:00:00+01:00,0.0,0.0,-2.2837890624999773,3.4466765,100467.8,0.0,0.0
2018-01-09 04:00:00+01:00,0.0,0.0,-3.0574707031249773,2.9311616,100451.19,0.0,0.0
2018-01-09 05:00:00+01:00,0.0,0.0,-3.6717285156249773,2.9350262,100646.66,0.0,0.0
2018-01-09 06:00:00+01:00,1.5605469,0.01171875,-3.9566406249999773,2.5761447,100639.09,1.5722656,0.2239139368277033
2018-01-09 07:00:00+01:00,50.445312,29.414062,-3.5026306152343523,2.3538108,100654.64,79.859375,562.0239814375353
2018-01-09 08:00:00+01:00,80.72656,91.8125,-3.0678771972656023,2.5107822,100668.25,172.53906,1754.291057066113
2018-01-09 09:00:00+01:00,97.5625,144.88281,-2.4962524414062273,2.9606874,100661.44,242.44531,2768.3226389798388
2018-01-09 10:00:00+01:00,103.91406,167.17969,-1.8614562988281023,2.716381,100732.23,271.09375,1226.5954074261062
2018-01-09 11:00:00+01:00,100.90625,153.3125,-1.3622497558593523,2.55048,100671.62,254.21875,706.1861587900339
2018-01-09 12:00:00+01:00,88.11719,105.421875,-1.0735229492187273,2.5085588,100667.21,193.53906,400.11790419131563
2018-01-09 13:00:00+01:00,62.757812,41.03125,-1.0146545410156023,2.1804266,100690.28,103.78906,150.86379656456296
2018-01-09 14:00:00+01:00,19.359375,0.6328125,-1.6272338867187273,2.0021951,100656.56,19.992188,2.615078544537161
2018-01-09 15:00:00+01:00,0.0,0.0,-2.3498291015624773,2.075889,100601.48,0.0,0.0
2018-01-09 16:00:00+01:00,0.0,0.0,-2.8000244140624773,1.2470055,100569.11,0.0,0.0
2018-01-09 17:00:00+01:00,0.0,0.0,-3.1075805664062273,1.5402341,100582.39,0.0,0.0
2018-01-09 18:00:00+01:00,0.0,0.0,-3.4287475585937273,1.4296588,100550.06,0.0,0.0
2018-01-09 19:00:00+01:00,0.0,0.0,-3.3439697265624773,1.6404501,100572.47,0.0,0.0
2018-01-09 20:00:00+01:00,0.0,0.0,-3.2958129882812273,0.53873485,100491.0,0.0,0.0
2018-01-09 21:00:00+01:00,0.0,0.0,-3.7327636718749773,1.0216755,100445.18,0.0,0.0
2018-01-09 22:00:00+01:00,0.0,0.0,-3.6822875976562273,1.5015194,100382.25,0.0,0.0
2018-01-09 23:00:00+01:00,0.0,0.0,-3.4116577148437273,1.4363003,100311.81,0.0,0.0
2018-01-10 00:00:00+01:00,0.0,0.0,-3.6411499023437273,1.8429974,100272.33,0.0,0.0
2018-01-10 01:00:00+01:00,0.0,0.0,-4.103918457031227,1.1230968,100262.41,0.0,0.0
2018-01-10 02:00:00+01:00,0.0,0.0,-4.001257324218727,2.0590012,100198.1,0.0,0.0
2018-01-10 03:00:00+01:00,0.0,0.0,-4.111090087890602,2.1668534,100079.24,0.0,0.0
2018-01-10 04:00:00+01:00,0.0,0.0,-4.333898925781227,2.3913727,100025.46,0.0,0.0
2018-01-10 05:00:00+01:00,0.0,0.0,-4.611730957031227,2.4074674,99929.03,0.0,0.0
2018-01-10 06:00:00+01:00,1.9804688,0.0,-4.767187499999977,2.1302507,99884.91,1.9804688,0.0
2018-01-10 07:00:00+01:00,63.6875,6.375,-4.263311767578102,2.525969,99836.33,70.0625,121.8091816342706
2018-01-10 08:00:00+01:00,114.53125,26.648438,-3.5118164062499773,2.7922626,99794.58,141.17969,509.18029234619735
2018-01-10 09:00:00+01:00,151.49219,34.054688,-2.6254943847656023,3.0543342,99751.66,185.54688,650.6939004213058
2018-01-10 10:00:00+01:00,163.77344,26.867188,-1.7915405273437273,3.15039,99713.766,190.64062,194.79577105492723
2018-01-10 11:00:00+01:00,155.6875,30.78125,-0.8782714843749773,3.4399137,99604.766,186.46875,140.52228577401485
2018-01-10 12:00:00+01:00,128.22656,10.328125,-0.27359619140622726,3.3088849,99536.31,138.55469,38.86651782633678
2018-01-10 13:00:00+01:00,71.0625,0.25,-0.09781494140622726,3.753201,99442.14,71.3125,0.9107176367414462
2018-01-10 14:00:00+01:00,15.9140625,0.0,-0.30383911132810226,4.0212855,99454.09,15.9140625,0.0
2018-01-10 15:00:00+01:00,0.0,0.0,-0.6891845703124773,4.366915,99381.34,0.0,0.0
2018-01-10 16:00:00+01:00,0.0,0.0,-0.7237304687499773,3.9507897,99361.0,0.0,0.0
2018-01-10 17:00:00+01:00,0.0,0.0,-0.7015136718749773,3.599415,99262.42,0.0,0.0
2018-01-10 18:00:00+01:00,0.0,0.0,-0.7450927734374773,2.8406086,99277.625,0.0,0.0
2018-01-10 19:00:00+01:00,0.0,0.0,0.07460937500002274,3.6156414,99294.375,0.0,0.0
2018-01-10 20:00:00+01:00,0.0,0.0,-0.13809814453122726,3.545189,99235.84,0.0,0.0
2018-01-10 21:00:00+01:00,0.0,0.0,-0.19986572265622726,3.6999803,99163.96,0.0,0.0
2018-01-10 22:00:00+01:00,0.0,0.0,-0.34079589843747726,3.9473352,99122.83,0.0,0.0
2018-01-10 23:00:00+01:00,0.0,0.0,-0.7293457031249773,4.0811863,99088.42,0.0,0.0
2018-01-11 00:00:00+01:00,0.0,0.0,-0.7535156249999773,3.6641908,99062.19,0.0,0.0
2018-01-11 01:00:00+01:00,0.0,0.0,-0.21072998046872726,3.820277,99037.64,0.0,0.0
2018-01-11 02:00:00+01:00,0.0,0.0,-0.40109863281247726,3.361721,99020.81,0.0,0.0
2018-01-11 03:00:00+01:00,0.0,0.0,-0.5738281249999773,3.460339,99013.586,0.0,0.0
2018-01-11 04:00:00+01:00,0.0,0.0,-0.8091186523437273,3.422228,99000.93,0.0,0.0
2018-01-11 05:00:00+01:00,0.0,0.0,-0.9482788085937273,3.394529,98978.62,0.0,0.0
2018-01-11 06:00:00+01:00,1.1347656,0.0,-1.2045654296874773,2.9777775,98957.305,1.1347656,0.0
2018-01-11 07:00:00+01:00,34.54297,0.0,-0.6759399414062273,3.0335116,98943.97,34.54297,0.0
2018-01-11 08:00:00+01:00,63.851562,0.0,-0.9330200195312273,3.1238167,98929.44,63.851562,0.0
2018-01-11 09:00:00+01:00,128.32812,2.0546875,-1.0304016113281023,2.9788928,98972.91,130.38281,39.25957692379065
2018-01-11 10:00:00+01:00,155.42969,7.0390625,-0.7404235839843523,3.2348967,98958.67,162.46875,50.39530230238097
2018-01-11 11:00:00+01:00,155.55469,11.3828125,-0.43424072265622726,2.9722047,98919.74,166.9375,51.47781668074649
2018-01-11 12:00:00+01:00,129.47656,22.4375,-0.17825927734372726,2.880235,98903.74,151.91406,83.68811914801148
2018-01-11 13:00:00+01:00,77.671875,16.671875,0.006555175781272737,3.2464607,98913.55,94.34375,60.153347754615
2018-01-11 14:00:00+01:00,21.929688,0.1875,-0.23148193359372726,3.4189622,98949.26,22.117188,0.7572157263710417
2018-01-11 15:00:00+01:00,0.0,0.0,-0.6585754394531023,3.2748246,98959.62,0.0,0.0
